,raw,label,clean
8224,ALASKA SEELACHS-FILET (54%)| Rapsöl| WEIZENMEHL| Paniermehl (WEIZENMEHL| Salz| Traubenzucker)| Wasser| WEIZENSTÄRKE| Kartoffelstärke| Salz| Backtriebmittel: Diphosphate und Natriumcarbonate| Palmöl| Maismehl| Traubenzucker| MAGERMILCHPULVER.,glutenhaltig,alaska seelachsfilet  rapsöl weizenmehl paniermehl weizenmehl salz traubenzucker wasser weizenstärke kartoffelstärke salz backtriebmittel diphosphate und natriumcarbonate palmöl maismehl traubenzucker magermilchpulver
8225,"HASELNUSS| MANDELN| PARANUSS| CASHEWNUSS| WALNUSS.

Kann Spuren von GLUTEN| EI| ERDNÜSSEN| SOJA| MILCH| SESAM und anderen NÜSSEN enthalten.",glutenhaltig,haselnuss mandeln paranuss cashewnuss walnusskann spuren von gluten ei erdnüssen soja milch sesam und anderen nüssen enthalten
8226,Wasser| Flädle (5%: WEIZENMEHL| VOLLMILCH| Wasser| Rapsöl| VOLLEI| HÜHNEREIWEISSPULVER| Speisesalz| Gewürze| Muskat)| Karotten| Lauch| Speisesalz| Speisestärke| modifizierte Maisstärke| Zucker| Dextrose| Kräuter| Hefeextrakt| Gewürze| natürliches Gewürzaroma.,glutenhaltig,wasser flädle  weizenmehl vollmilch wasser rapsöl vollei hühnereiweisspulver speisesalz gewürze muskat karotten lauch speisesalz speisestärke modifizierte maisstärke zucker dextrose kräuter hefeextrakt gewürze natürliches gewürzaroma
8227,Reis* 62%| Rohrohrzucker*| Kakaopulver* 3|8%| Maismalz* (mit Spuren von GERSTE) Palmfett*| Meersalz,glutenhaltig,reis  rohrohrzucker kakaopulver  maismalz mit spuren von gerste palmfett meersalz
8228,"WEIZENMEHL| 18|5% Gewürze (13|6% Paprika| Knoblauch| Kümmel| Chili| Piment)| 14|6% Gemüse (Tomaten| 5|8% Zwiebeln)| Jodsalz| Zucker| Sonnenblumenöl| Hefeextrakt| Kräuter (Rosmarin| Majoran| Lorbeer)| WEIZENSTÄRKE| Zitronensaftpulver| Zitronenextrakt. 

Kann SELLERIE| EIER| MILCH| SENF und SOJA enthalten.",glutenhaltig,weizenmehl  gewürze  paprika knoblauch kümmel chili piment  gemüse tomaten  zwiebeln jodsalz zucker sonnenblumenöl hefeextrakt kräuter rosmarin majoran lorbeer weizenstärke zitronensaftpulver zitronenextrakt kann sellerie eier milch senf und soja enthalten
8229,"Getreide (31|3%) (WEIZEN*| Reis| HAFER*| Hirse*| ROGGEN*| GERSTE*| Mais)| demineralisiertes Molkenpulver (aus MILCH) (19|4%)| Butterkeksmehl (18%) (WEIZENMEHL| Zucker| BUTTER| Süßmolkepulver (aus MILCH| Backtriebmittel (Kaliumcarbonat)| Säuerungsmittel (Citronensäure)| natürliches Vanillearoma)| MAGERMILCHPULVER (15|8%)| pflanzliches Fett (Palm-| Raps-| Kokosnuss-| Sonnenblumenöl| Emulgator: SOJALECITHIN)| Zucker| Molkenproteinkonzentrat (aus MILCH) (0|9%)| Mineralstoffmischung (Calciumcarbonat| Eisen-IIIdiphosphat| Kaliumjodid)| Maltodextrin| Vitaminmischung (Vitamin C| Vitamin E| Vitamin B1| Vitamin B6| Vitamin A| Biotin| Vitamin D) *Vollkorngetreide.
Unter Schutzatmosphäre verpackt.",glutenhaltig,getreide  weizen reis hafer hirse roggen gerste mais demineralisiertes molkenpulver aus milch  butterkeksmehl  weizenmehl zucker butter süßmolkepulver aus milch backtriebmittel kaliumcarbonat säuerungsmittel citronensäure natürliches vanillearoma magermilchpulver  pflanzliches fett palm raps kokosnuss sonnenblumenöl emulgator sojalecithin zucker molkenproteinkonzentrat aus milch  mineralstoffmischung calciumcarbonat eiseniiidiphosphat kaliumjodid maltodextrin vitaminmischung vitamin c vitamin e vitamin b vitamin b vitamin a biotin vitamin d vollkorngetreideunter schutzatmosphäre verpackt
8230,"WEIZENMEHL| Zucker| Salz| Emulgator: Lecithin E322| Pflanzenöl| natürliche und naturidentische Aromastoffe.

Enthält GLUTEN| SOJA und MILCHANTEILE.",glutenhaltig,weizenmehl zucker salz emulgator lecithin e pflanzenöl natürliche und naturidentische aromastoffeenthält gluten soja und milchanteile
8231,"Kartoffeln| Sonnenblumenöl| modifizierte WEIZENSTÄRKE| SAHNE| BUTTER| VOLLMILCHPULVER| Salz| modifizierte Stärke| VOLLMILCH| getrocknetes HÜHNEREIKLAR| Dextrose| Emulgator: Mono- und Diglyceride von Speisefettsäuren| Gewürzen.

Kann Spuren von SOJA und SELLERIE enthalten.",glutenhaltig,kartoffeln sonnenblumenöl modifizierte weizenstärke sahne butter vollmilchpulver salz modifizierte stärke vollmilch getrocknetes hühnereiklar dextrose emulgator mono und diglyceride von speisefettsäuren gewürzenkann spuren von soja und sellerie enthalten
8232,"42|7% Würzmischung (Jodsalz| Muskatnuss| Kurkuma| Koriander)| Palmfett| Kartoffelstärke| Aromen (mit WEIZEN| SELLERIEÖL)| Zucker| 2|7% Rindfleischextrakt| Salz| Gemüse (Zwiebeln| 0|2% Karotten)| Würze (aus WEIZEN)| Kräuter (SELLERIEBLÄTTER| Petersilie)| Sonnenblumenöl. 

Kann EIER| MILCH| SENF und SOJA enthalten.",glutenhaltig, würzmischung jodsalz muskatnuss kurkuma koriander palmfett kartoffelstärke aromen mit weizen sellerieöl zucker  rindfleischextrakt salz gemüse zwiebeln  karotten würze aus weizen kräuter sellerieblätter petersilie sonnenblumenöl kann eier milch senf und soja enthalten
8233,Pflaumen| getrocknet und entsteint aus kontrolliert biologischer Landwirtschaft.,glutenhaltig,pflaumen getrocknet und entsteint aus kontrolliert biologischer landwirtschaft
8234,Äpfel (45%)| WEIZENMEHL| Pflanzenmargarine (pflanzliche Öle| pflanzliche Fette| Wasser| Emulgator Mono- und Diglyceride von Speisefettsäuren)| Wasser| Zucker| Sultaninen (4%)| modifizierte Stärke| Speisesalz| Zimt| Säuerungsmittel (Citronensäure)| Glukose-Fruktose-Sirup| Verdickungsmittel (Natriumalginat| Calciumalginat)| Aroma.Wird in einem Produktionsbereich hergestellt| in dem NÜSSE verarbeitet werden.,glutenhaltig,äpfel  weizenmehl pflanzenmargarine pflanzliche öle pflanzliche fette wasser emulgator mono und diglyceride von speisefettsäuren wasser zucker sultaninen  modifizierte stärke speisesalz zimt säuerungsmittel citronensäure glukosefruktosesirup verdickungsmittel natriumalginat calciumalginat aromawird in einem produktionsbereich hergestellt in dem nüsse verarbeitet werden
8235,"Bananen* getrocknet 21|6%| HAFERFLOCKEN* 21|2%| Apfelsaftkonzentrat* 19|4%| Traubensaftkonzentrat*| Stärke*| Sonnenblumenöl*| Himbeersaftkonzentrat* 2|8%| Oblate* (Stärke| Sonnenblumenöl). * aus biologischer Erzeugung 

Kann Spuren von MILCH| SCHALENFRÜCHTEN| SOJA und SESAM enthalten.",glutenhaltig,bananen getrocknet  haferflocken  apfelsaftkonzentrat  traubensaftkonzentrat stärke sonnenblumenöl himbeersaftkonzentrat  oblate stärke sonnenblumenöl  aus biologischer erzeugung kann spuren von milch schalenfrüchten soja und sesam enthalten
8236,Brauwasser| GERSTENMALZ| Hopfen.,glutenhaltig,brauwasser gerstenmalz hopfen
8237,"ROGGENVOLLKORNSCHROT (60%)| Wasser| Rübensirup| Salz| Malzextrakt (GERSTE)| Hefe.

Kann Spuren von Sesam und Soja enthalten.",glutenhaltig,roggenvollkornschrot  wasser rübensirup salz malzextrakt gerste hefekann spuren von sesam und soja enthalten
8238,"WEIZENMEHL| SÜßMOLKENPULVER| Zucker| Sonnenblumenöl| Salz.

Kann Spuren enthalten von: SOJA.",glutenhaltig,weizenmehl süßmolkenpulver zucker sonnenblumenöl salzkann spuren enthalten von soja
8239,"DINKELMEHL (86%)| ROGGENMEHL (9%)| jodiertes Speisesalz| Trockenhefe| Mehlbehandlungsmittel: Ascorbinsäure. 

Hergestellt in einem Betrieb| in dem auch SESAM| SOJA| LUPINE| MILCH und EI verarbeitet werden.",glutenhaltig,dinkelmehl  roggenmehl  jodiertes speisesalz trockenhefe mehlbehandlungsmittel ascorbinsäure hergestellt in einem betrieb in dem auch sesam soja lupine milch und ei verarbeitet werden
8240,Wasser| Sonnenblumenöl| EIGELB| GARNELE (10%)| WEIZENMEHL| Palmfett| Zucker| Branntweinessig| Gewürze (enthält SENF)| Speisesalz| Verdickungsmittel: Guarkernmehl| Xanthan| konzentrierter Zitronensaft| Gelatine| Dextrose| Hefeextrakt.,glutenhaltig,wasser sonnenblumenöl eigelb garnele  weizenmehl palmfett zucker branntweinessig gewürze enthält senf speisesalz verdickungsmittel guarkernmehl xanthan konzentrierter zitronensaft gelatine dextrose hefeextrakt
8241,"Zucker| HASELNÜSSE| Kakaobutter| Sahnepulver (MILCH)| Kakaomasse| VOLLMILCHPULVER| Emulgator SOJALECITHINE| Aroma.

Kann enthalten: andere SCHALENFRÜCHTE| GLUTEN.",glutenhaltig,zucker haselnüsse kakaobutter sahnepulver milch kakaomasse vollmilchpulver emulgator sojalecithine aromakann enthalten andere schalenfrüchte gluten
8242,DINKELvollkorn| Apfelfaser| Apfelsaft eingedickt| Zimt| Süßungsmittel Stevia.,glutenhaltig,dinkelvollkorn apfelfaser apfelsaft eingedickt zimt süßungsmittel stevia
8243,WEIZENMEHL| Vitamin B1| Vitamin B2| Vitamin B6.,glutenhaltig,weizenmehl vitamin b vitamin b vitamin b
8244,Schweinefleisch (46%)| WEIZENMEHL| WEIZENSTÄRKE| Rapsöl| GOUDA (8%)| Formfleisch-Schweinekochschinken (8%) (Schweinefleisch| Nitritpökelsalz (Speisesalz| Konservierungsstoff Natriumnitrit)| Speisesalz| Dextrose| Säuerungsmittel Natriumcitrat| Gewürzextrakte| Antioxidationsmittel Natriumascorbat)| Stärke| Speisesalz| GLUTEN| Dextrose| Gewürze| SENF (Wasser| Senfsaaten| Branntweinessig| Salz| Zucker| Gewürze)| Reisgrieß| Hefe| Gewürzextrakt.,glutenhaltig,schweinefleisch  weizenmehl weizenstärke rapsöl gouda  formfleischschweinekochschinken  schweinefleisch nitritpökelsalz speisesalz konservierungsstoff natriumnitrit speisesalz dextrose säuerungsmittel natriumcitrat gewürzextrakte antioxidationsmittel natriumascorbat stärke speisesalz gluten dextrose gewürze senf wasser senfsaaten branntweinessig salz zucker gewürze reisgrieß hefe gewürzextrakt
8245,Zucker| Kakaobutter| MAGERMILCHPULVER| Kakaomasse| Süßmolkenpulver (aus MILCH)| BUTTERREINFETT| HASELNÜSSE| Emulgator (SOJALECITHIN)| Aroma. Kann andere NÜSSE| EI und WEIZEN enthalten.,glutenhaltig,zucker kakaobutter magermilchpulver kakaomasse süßmolkenpulver aus milch butterreinfett haselnüsse emulgator sojalecithin aroma kann andere nüsse ei und weizen enthalten
8246,"Natursauer-Teig (Wasser| ROGGENVOLLKORNMEHL| ROGGENVOLLKORNSCHROT)| Wasser| WEIZENVOLLKORNMEHL| Sonnenblumenkerne (11%)| ROGGENVOLLKORNMEHL| ROGGENKÖRNER| HAFERFLOCKEN| WEIZENMEHL| Zuckerrübensirup| ROGGENVOLLKORNSCHROT| Salz| Hefe| Karamellsirup| Säureregulator Natriumacetate.

Kann Spuren von SESAM enthalten.",glutenhaltig,natursauerteig wasser roggenvollkornmehl roggenvollkornschrot wasser weizenvollkornmehl sonnenblumenkerne  roggenvollkornmehl roggenkörner haferflocken weizenmehl zuckerrübensirup roggenvollkornschrot salz hefe karamellsirup säureregulator natriumacetatekann spuren von sesam enthalten
8247,"WEIZENMEHL| 13% zerkleinerte Tomaten| Wasser| 11% EDAMER| 9% Edelsalami (Schweinefleisch| Speck| Nitritpökelsalz (Speisesalz| Konservierungsstoff: Natriumnitrit)| Gewürzextrakte| Dexrose| Glucosesirup| Zucker| Gewürze| Antioxidationsmittel: Natriumisoascorbat und Extrakt aus Rosmarin| Rauch)| Rapsöl| jodiertes Speisesalz| Zucker| Backhefe| WEIZENQUELLMEHL| Gewürze| Kräuter.

Kann Spuren von SENF und FISCH enthalten.",glutenhaltig,weizenmehl  zerkleinerte tomaten wasser  edamer  edelsalami schweinefleisch speck nitritpökelsalz speisesalz konservierungsstoff natriumnitrit gewürzextrakte dexrose glucosesirup zucker gewürze antioxidationsmittel natriumisoascorbat und extrakt aus rosmarin rauch rapsöl jodiertes speisesalz zucker backhefe weizenquellmehl gewürze kräuterkann spuren von senf und fisch enthalten
8248,HAFERvollkornflocken* glutenfrei 65%| Schokolade* 12% (Rohrohrzucker*| Kakaomasse*| Kakaobutter*| Emulgator: Sonnenblumenlecithin*)| Reismehl*| Maisgrieß*| Rohrohrzucker*| Kakaopulver* 1|8%| Meersalz. *aus kontrolliert biologischem Anbau,glutenhaltig,hafervollkornflocken glutenfrei  schokolade  rohrohrzucker kakaomasse kakaobutter emulgator sonnenblumenlecithin reismehl maisgrieß rohrohrzucker kakaopulver  meersalz aus kontrolliert biologischem anbau
8249,WEIZENMEHL| Wasser| Hefe| jodiertes Speisesalz (Speisesalz| Kaliumjodat)| Dextrose| Säureregulator: Natriumacetate.,glutenhaltig,weizenmehl wasser hefe jodiertes speisesalz speisesalz kaliumjodat dextrose säureregulator natriumacetate
8250,Kakaomasse| Zucker| Kakaobutter| Süßmolkenpulver (MILCH)| Emulgator SOJALECITHINE| Aroma.Kann enthalten: HASELNÜSSE und andere SCHALENFRÜCHTE| ERDNÜSSE und GLUTEN.,glutenhaltig,kakaomasse zucker kakaobutter süßmolkenpulver milch emulgator sojalecithine aromakann enthalten haselnüsse und andere schalenfrüchte erdnüsse und gluten
8251,"Weiße Schokolade 46|5% (Kakaobutter| Zucker| MAGERMILCHPULVER| BUTTERREINFETT| Emulgator Lecithine (SOJA)| Vanillin)| HASELNÜSSE (26|5%)| Zucker| Palmöl| eiweißangereichertes MOLKENPULVER| Vanillin.

Kann GLUTEN und MANDELN enthalten.",glutenhaltig,weiße schokolade  kakaobutter zucker magermilchpulver butterreinfett emulgator lecithine soja vanillin haselnüsse  zucker palmöl eiweißangereichertes molkenpulver vanillinkann gluten und mandeln enthalten
8252,"Wasser| Erbsen 37%| Karotten 4%| Bockwurst 3|7% (Schweinefleisch| Wasser| Speck| Speisesalz| Gewürze| Dextrose| Zwiebeln| Raucharoma)| Kartoffeln 2|6%| Erbsenpüree|
Speckwürfel 1|3% (Bauchspeck| Schulterspeck| Speisesalz| Raucharoma)| Zwiebeln| Kartoffelstärke| Speisesalz| Rapsöl| Kräuter| natürliches Aroma (enthält SELLERIE)| Dextrose geräuchert| Verdickungsmittel (Guarkernmehl)| Gewürzextrakt.

Kann Spuren von GLUTEN| EI| MILCH| SOJA und SENF enthalten.",glutenhaltig,wasser erbsen  karotten  bockwurst  schweinefleisch wasser speck speisesalz gewürze dextrose zwiebeln raucharoma kartoffeln  erbsenpüreespeckwürfel  bauchspeck schulterspeck speisesalz raucharoma zwiebeln kartoffelstärke speisesalz rapsöl kräuter natürliches aroma enthält sellerie dextrose geräuchert verdickungsmittel guarkernmehl gewürzextraktkann spuren von gluten ei milch soja und senf enthalten
8253,Zucker| VOLLMILCHPULVER| Kakaobutter| Kakaomasse| MILCHZUCKER| SÜßMOLKENPULVER| Emulgator: Sonnenblumen-Lecithine Vanilleextrakt.Kann Spuren von HASELNÜSSEN| MANDELN| GLUTEN und SOJA enthalten.,glutenhaltig,zucker vollmilchpulver kakaobutter kakaomasse milchzucker süßmolkenpulver emulgator sonnenblumenlecithine vanilleextraktkann spuren von haselnüssen mandeln gluten und soja enthalten
8254,"Wasser| GRÖNLAND-GARNELEN 5|0% (Pandalus borealis| gefangen im Nordwestatlantik (FAO 21))| SAHNE| Palmöl| Weißwein (enthält SULFITE)| modifizierte Stärke| Rapsöl| Jodsalz| SHRIMPSPULVER| MILCHZUCKER| WEIZENMEHL| Aroma (enthält SELLERIE)| Emulgator: E472e| Säureregulator: Natriumcitrate| färbender Paprikaextrakt| Zucker| MILCHEIWEIß| MOLKENPROTEIN| Zitronensaftkonzentrat| Verdickungsmittel: Guarkernmehl und Xanthan.

Kann Spuren von SOJA| SENF und EI enthalten.",glutenhaltig,wasser grönlandgarnelen  pandalus borealis gefangen im nordwestatlantik fao  sahne palmöl weißwein enthält sulfite modifizierte stärke rapsöl jodsalz shrimpspulver milchzucker weizenmehl aroma enthält sellerie emulgator ee säureregulator natriumcitrate färbender paprikaextrakt zucker milcheiweiß molkenprotein zitronensaftkonzentrat verdickungsmittel guarkernmehl und xanthankann spuren von soja senf und ei enthalten
8255,WEIZENMEHL| Wasser| 15% Barbecuesauce (Tomatenmark| Wasser| Zucker| Branntweinessig| Invertzuckersirup| Salz| Gewürze| modifizierte Stärke| Raucharoma| Aroma| Rauch)| 9|7% Käse (schnittfester MOZZARELLA| EDAMER)| 7|3% gekochtes| mariniertes Schweinefleisch (Schweinefleisch| Stärke| Salz| Zucker| Gewürze| Tomatenpulver| Knoblauchpulver| Sonnenblumenöl| Zwiebelpulver| Raucharoma| Rauch)| 3|6% Gemüsepaprika| 3|6% Zwiebeln| Backhefe| Palmfett| Salz| Zucker| Säuerungsmittel (Calciumphosphate| Calciumcitrate)| GERSTENMALZEXTRAKT| Backtriebmittel (Natriumhydrogencarbonat)| Emulgator (Mono- und Diacetylweinsäureester von Mono- und Diglyceriden von Speisefettsäuren)| Verdickungsmittel (Guarkernmehl)| Petersilie| Oregano.,glutenhaltig,weizenmehl wasser  barbecuesauce tomatenmark wasser zucker branntweinessig invertzuckersirup salz gewürze modifizierte stärke raucharoma aroma rauch  käse schnittfester mozzarella edamer  gekochtes mariniertes schweinefleisch schweinefleisch stärke salz zucker gewürze tomatenpulver knoblauchpulver sonnenblumenöl zwiebelpulver raucharoma rauch  gemüsepaprika  zwiebeln backhefe palmfett salz zucker säuerungsmittel calciumphosphate calciumcitrate gerstenmalzextrakt backtriebmittel natriumhydrogencarbonat emulgator mono und diacetylweinsäureester von mono und diglyceriden von speisefettsäuren verdickungsmittel guarkernmehl petersilie oregano
8256,"29|4% Nudeln (HARTWEIZENGRIEß)| Kartoffelstärke| 17|6% Gemüse (3|5% Shiitake-Pilze| Broccoli| Zwiebeln| 2|8% roter Paprika| 1|7% Mungobohnenkeimlinge| 1|5% Wirsing| 1|5% Karotten| Lauch)| Aromen (mit WEIZEN)| Zucker| Jodsalz| Hefeextrakt| Kräuter (Korianderblätter| Schnittlauch)| 1|6% Rindfleischextrakt| Sojasaucenpulver (entfettete SOJABOHNEN| Salz| WEIZEN)| Gewürze (Pfeffer| Sternanis| Chili| Zimt| Paprika)| Salz| Palmfett| Säuerungsmittel Citronensäure.

Kann SELLERIE| EIER| MILCH und SENF enthalten.",glutenhaltig, nudeln hartweizengrieß kartoffelstärke  gemüse  shiitakepilze broccoli zwiebeln  roter paprika  mungobohnenkeimlinge  wirsing  karotten lauch aromen mit weizen zucker jodsalz hefeextrakt kräuter korianderblätter schnittlauch  rindfleischextrakt sojasaucenpulver entfettete sojabohnen salz weizen gewürze pfeffer sternanis chili zimt paprika salz palmfett säuerungsmittel citronensäurekann sellerie eier milch und senf enthalten
8257,Nudeln (HARTWEIZENGRIESS)| Jodsalz| 8|3 % Rindfleischklößchen [77|7 %** Rindfleisch| Stärke| Palmfett (teilweise gehärtet)| HÜHNEREI-EIWEISS| Jodsalz| Gewürze]| Aromen (mit GERSTE| SELLERIE)| 3|3 % Gemüse (2 % Karotten| SELLERIE| Lauch)| Kartoffelstärke| Rindfleischextrakt| Kräuter (Schnittlauch| Petersilie| SELLERIEBLÄTTER)| Gewürze (Muskatnuss| Kurkuma| Koriander| Knoblauch)| Sonnenblumenöl| Zucker| Palmfett| Hefeextrakt| Maltodextrin. **Anteil in Klößchen,glutenhaltig,nudeln hartweizengriess jodsalz   rindfleischklößchen   rindfleisch stärke palmfett teilweise gehärtet hühnereieiweiss jodsalz gewürze aromen mit gerste sellerie   gemüse   karotten sellerie lauch kartoffelstärke rindfleischextrakt kräuter schnittlauch petersilie sellerieblätter gewürze muskatnuss kurkuma koriander knoblauch sonnenblumenöl zucker palmfett hefeextrakt maltodextrin anteil in klößchen
8258,WEIZENvollkornflocken| HAFERvollkornflocken| Rosinen ungeschwefelt| Sonnenblumenkerne| GERSTENflocken| SOJA-Hälften| DINKELvollkorn-Bällchen| WEIZENkeime. DIESES PRODUKT KANN SPUREN ENTHALTEN VON: SESAM| MILCHPRODUKTEN| ERDNÜSSE SOWIE NÜSSEN ALLER ART.,glutenhaltig,weizenvollkornflocken hafervollkornflocken rosinen ungeschwefelt sonnenblumenkerne gerstenflocken sojahälften dinkelvollkornbällchen weizenkeime dieses produkt kann spuren enthalten von sesam milchprodukten erdnüsse sowie nüssen aller art
8259,"Molkenerzeugnis| entrahmte MILCH| Zucker| pflanzliches Fett| Glukose-Fruktose-Sirup| Kakaomasse| Kakaobutter| Butterfett| Magermilchpulver| Glukosesiup| Emulgatoren (Mono- und Diglyceride von Speisefettsäuren (pflanzlich)| SOJALECITHINE| Polyglycerin-Polyricinoleat)| Stabilisatoren (Johannisbrotkernmehl| Guarkernmehl)| natürliches Bourbon-Vanille-Aroma| extrahierte gemahlene Vanilleschoten| Farbstoff (Carotine). 

Das Produkt kann Spuren von ERDNUSS| anderen NÜSSEN| EI und WEIZEN enthalten.",glutenhaltig,molkenerzeugnis entrahmte milch zucker pflanzliches fett glukosefruktosesirup kakaomasse kakaobutter butterfett magermilchpulver glukosesiup emulgatoren mono und diglyceride von speisefettsäuren pflanzlich sojalecithine polyglycerinpolyricinoleat stabilisatoren johannisbrotkernmehl guarkernmehl natürliches bourbonvanillearoma extrahierte gemahlene vanilleschoten farbstoff carotine das produkt kann spuren von erdnuss anderen nüssen ei und weizen enthalten
8260,"WEIZENMEHL| Glukose-Fruktose-Sirup| Zucker| Kakaomasse| Kakaobutter| Karamellzuckersirup| Gewürze| Backtriebmittel: Dinatriumdiphosphat| Natriumhydrogencarbonat| Ammoniumhydrogencarbonat| Kaliumcarbonat| Emulgator: SOJA-LECITHINE| Salz.

Kann SCHALENFRÜCHTE| ERDNÜSSE| EI| MILCH| LUPINE und SESAM enthalten.",glutenhaltig,weizenmehl glukosefruktosesirup zucker kakaomasse kakaobutter karamellzuckersirup gewürze backtriebmittel dinatriumdiphosphat natriumhydrogencarbonat ammoniumhydrogencarbonat kaliumcarbonat emulgator sojalecithine salzkann schalenfrüchte erdnüsse ei milch lupine und sesam enthalten
